symbol,ts,label,composite,sub_scores
BTCUSDT,2026-04-23 12:00:00+00:00,0,62.367217562034554,"{'technical': 60.23024268944038, 'momentum': 0.810699186728341, 'volume': 54.15, 'vwap': 1.7104077123291932, 'atr_bb': 25.660651546752344, 'structure': 60.0, 'candle': 53.19889571889615, 'mtf': 48.69815810803883, 'pattern': 50.0}"
ADAUSDT,2026-04-23 12:00:00+00:00,0,45.92947017457641,"{'technical': 51.3976158118644, 'momentum': 1.7059301380991103, 'volume': 52.1, 'vwap': 0.22715882874854115, 'atr_bb': 32.65595246287572, 'structure': 60.0, 'candle': 54.886659234485315, 'mtf': 46.722923350469635, 'pattern': 50.0}"
ETHUSDT,2026-04-23 12:00:00+00:00,0,48.74861391913506,"{'technical': 47.36792824389374, 'momentum': 0, 'volume': 49.25, 'vwap': 0, 'atr_bb': 31.21590697782843, 'structure': 50.0, 'candle': 38.34052421580617, 'mtf': 22.96450321510166, 'pattern': 50.0}"
SATSUSDT,2026-04-23 12:00:00+00:00,0,45.14535957347959,"{'technical': 45.655092680737795, 'momentum': 1.8558172733761626, 'volume': 41.85, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 51.71717171717165, 'mtf': 19.215665490279214, 'pattern': 50.0}"
WCTUSDT,2026-04-23 12:00:00+00:00,0,51.434558275028294,"{'technical': 49.54089914074225, 'momentum': 2.2336769759450097, 'volume': 54.15, 'vwap': 0.029628442545408605, 'atr_bb': 43.93399746821798, 'structure': 50.0, 'candle': 62.410968660968635, 'mtf': 27.057260920897296, 'pattern': 50.0}"
BREVUSDT,2026-04-23 12:00:00+00:00,1,43.30603527981122,"{'technical': 50.84099062578982, 'momentum': 3.132728771640547, 'volume': 46.400000000000006, 'vwap': 0.49964175119865367, 'atr_bb': 45.79748704791835, 'structure': 50.0, 'candle': 55.13163307280939, 'mtf': 40.36890974440894, 'pattern': 50.0}"
BREVUSDT,2026-04-23 20:00:00+00:00,1,60.913429730370645,"{'technical': 62.506452307073644, 'momentum': 6.5306122448979655, 'volume': 30.45, 'vwap': 4.721137147281441, 'atr_bb': 47.01094266238115, 'structure': 50.0, 'candle': 74.82090606396932, 'mtf': 60.4409338440898, 'pattern': 50.0}"
DOTUSDT,2026-04-23 20:00:00+00:00,0,48.70327258102464,"{'technical': 41.017444969457976, 'momentum': 0, 'volume': 45.35, 'vwap': 0, 'atr_bb': 38.0819380978114, 'structure': 60.0, 'candle': 53.16565040650445, 'mtf': 49.911742788511596, 'pattern': 50.0}"
TLMUSDT,2026-04-23 20:00:00+00:00,0,57.54607051885026,"{'technical': 53.973377561920884, 'momentum': 3.3010813887307844, 'volume': 19.2, 'vwap': 0.8554060176348558, 'atr_bb': 48.4082905907244, 'structure': 50.0, 'candle': 68.58779912369386, 'mtf': 79.14485693804761, 'pattern': 50.0}"
HYPERUSDT,2026-04-23 20:00:00+00:00,0,51.219495503534915,"{'technical': 49.57839921933411, 'momentum': 0.7345225603357882, 'volume': 53.75, 'vwap': 0.3392176395032627, 'atr_bb': 47.68150982384972, 'structure': 60.0, 'candle': 57.894736842105374, 'mtf': 75.14646618156851, 'pattern': 50.0}"
BTCUSDT,2026-04-23 20:00:00+00:00,0,56.844358015863236,"{'technical': 58.253842857596624, 'momentum': 0.71148931833002, 'volume': 19.950000000000003, 'vwap': 1.2562209682630088, 'atr_bb': 26.039850004568848, 'structure': 60.0, 'candle': 64.7590076553749, 'mtf': 74.54767838473059, 'pattern': 50.0}"
SATSUSDT,2026-04-23 20:00:00+00:00,1,38.89863418097409,"{'technical': 47.856226671898796, 'momentum': 3.3595425303788438, 'volume': 27.250000000000004, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 46.414459857082804, 'mtf': 56.67739610912334, 'pattern': 50.0}"
ADAUSDT,2026-04-23 20:00:00+00:00,0,47.44473790419612,"{'technical': 50.566690888152785, 'momentum': 0.9292929292929278, 'volume': 32.65, 'vwap': 0, 'atr_bb': 33.68657239961336, 'structure': 60.0, 'candle': 71.07272107272084, 'mtf': 75.6509454290521, 'pattern': 50.0}"
TUTUSDT,2026-04-23 20:00:00+00:00,1,50.143795354286446,"{'technical': 52.86853806184369, 'momentum': 3.864278982092372, 'volume': 54.0, 'vwap': 1.2178813968773012, 'atr_bb': 61.85408097233561, 'structure': 50.0, 'candle': 55.4774774774776, 'mtf': 94.0723439208402, 'pattern': 50.0}"
ACEUSDT,2026-04-23 20:00:00+00:00,1,57.82960962613891,"{'technical': 51.89210370356093, 'momentum': 3.4482758620689564, 'volume': 50.05, 'vwap': 1.477266687896268, 'atr_bb': 72.51722785844866, 'structure': 50.0, 'candle': 66.66666666666666, 'mtf': 48.59756097560975, 'pattern': 50.0}"
RECALLUSDT,2026-04-23 20:00:00+00:00,1,39.005125622428444,"{'technical': 46.2473422320911, 'momentum': 2.048738408453741, 'volume': 54.449999999999996, 'vwap': 0, 'atr_bb': 70.21464621300318, 'structure': 50.0, 'candle': 49.52586038660066, 'mtf': 47.85913942609598, 'pattern': 50.0}"
ETHUSDT,2026-04-23 20:00:00+00:00,0,40.7164109422211,"{'technical': 47.457022292045686, 'momentum': 0.056248282495188644, 'volume': 28.95, 'vwap': 0, 'atr_bb': 31.412944314261125, 'structure': 50.0, 'candle': 51.6561691487333, 'mtf': 49.84985846660722, 'pattern': 50.0}"
XRPUSDT,2026-04-23 20:00:00+00:00,0,46.60616014322505,"{'technical': 53.54150853977228, 'momentum': 1.5601835510060011, 'volume': 26.0, 'vwap': 0.31096595200666066, 'atr_bb': 25.41222670204322, 'structure': 60.0, 'candle': 59.29543802616172, 'mtf': 75.93048124350736, 'pattern': 50.0}"
DOGEUSDT,2026-04-23 20:00:00+00:00,0,50.792480407636404,"{'technical': 55.6507793548387, 'momentum': 0.9982322969740964, 'volume': 42.35, 'vwap': 0.9026129845578412, 'atr_bb': 31.613678107654103, 'structure': 50.0, 'candle': 57.51292125546499, 'mtf': 75.51890732676142, 'pattern': 50.0}"
LINKUSDT,2026-04-23 20:00:00+00:00,0,46.87866168565245,"{'technical': 50.80491836084968, 'momentum': 0.8639308855291584, 'volume': 28.449999999999996, 'vwap': 0, 'atr_bb': 29.99021501777055, 'structure': 50.0, 'candle': 63.187830687830726, 'mtf': 75.88791603991677, 'pattern': 50.0}"
WCTUSDT,2026-04-23 20:00:00+00:00,1,48.29448938178128,"{'technical': 48.73969945069685, 'momentum': 0.5084745762711893, 'volume': 52.449999999999996, 'vwap': 0, 'atr_bb': 42.621254047360864, 'structure': 50.0, 'candle': 68.75, 'mtf': 54.37175855755535, 'pattern': 50.0}"
AVAXUSDT,2026-04-23 20:00:00+00:00,0,44.09853373629701,"{'technical': 50.82134094105307, 'momentum': 1.1866235167206172, 'volume': 24.65, 'vwap': 0, 'atr_bb': 35.11774299225968, 'structure': 60.0, 'candle': 64.02777777777817, 'mtf': 53.71100216817801, 'pattern': 50.0}"
BNBUSDT,2026-04-23 20:00:00+00:00,0,47.1513522309392,"{'technical': 54.55925577521842, 'momentum': 0.7892036934732856, 'volume': 27.450000000000003, 'vwap': 0.20923773587033287, 'atr_bb': 21.10303483505518, 'structure': 50.0, 'candle': 66.70432553135561, 'mtf': 73.87489649528904, 'pattern': 50.0}"
SOLUSDT,2026-04-23 20:00:00+00:00,0,44.20474271254367,"{'technical': 49.44610535038009, 'momentum': 0.36126325603076825, 'volume': 37.55, 'vwap': 0, 'atr_bb': 30.21558758491618, 'structure': 50.0, 'candle': 64.53155032102391, 'mtf': 51.57658345731741, 'pattern': 50.0}"
OPNUSDT,2026-04-23 20:00:00+00:00,1,66.11169609980557,"{'technical': 56.83588966918369, 'momentum': 3.812824956672441, 'volume': 74.65, 'vwap': 4.913470419928126, 'atr_bb': 86.97891408112346, 'structure': 50.0, 'candle': 40.67251408724362, 'mtf': 81.32908940976559, 'pattern': 50.0}"
SATSUSDT,2026-04-24 04:00:00+00:00,0,64.15376938434862,"{'technical': 53.80030162730336, 'momentum': 5.329593267882199, 'volume': 40.400000000000006, 'vwap': 2.6452858972097575, 'atr_bb': 93.84624001937942, 'structure': 50.0, 'candle': 55.043859649122886, 'mtf': 96.38248932387604, 'pattern': 50.0}"
HYPERUSDT,2026-04-24 04:00:00+00:00,0,59.8820639279443,"{'technical': 50.959725874311374, 'momentum': 2.118644067796612, 'volume': 62.3, 'vwap': 0.7098145826756669, 'atr_bb': 45.77995677989976, 'structure': 60.0, 'candle': 49.59064327485401, 'mtf': 73.01574171473338, 'pattern': 50.0}"
OPNUSDT,2026-04-24 04:00:00+00:00,1,67.90097214396481,"{'technical': 67.65307644281545, 'momentum': 11.540680900173104, 'volume': 39.25, 'vwap': 11.371212722064854, 'atr_bb': 87.3573047975512, 'structure': 50.0, 'candle': 59.45064924391848, 'mtf': 90.65104166666669, 'pattern': 50.0}"
XRPUSDT,2026-04-24 04:00:00+00:00,0,43.59038184517821,"{'technical': 50.935525976004705, 'momentum': 0.20285394515949393, 'volume': 24.5, 'vwap': 0, 'atr_bb': 24.366231995482206, 'structure': 60.0, 'candle': 55.34802573197821, 'mtf': 51.40087082600764, 'pattern': 50.0}"
ETHUSDT,2026-04-24 04:00:00+00:00,0,37.690991509854086,"{'technical': 43.7084879910324, 'momentum': 0, 'volume': 31.4, 'vwap': 0, 'atr_bb': 30.43653280275609, 'structure': 50.0, 'candle': 49.73846126248941, 'mtf': 26.955150136653742, 'pattern': 50.0}"
BREVUSDT,2026-04-24 04:00:00+00:00,1,62.71341912468078,"{'technical': 69.757143492793, 'momentum': 7.131537242472251, 'volume': 29.799999999999997, 'vwap': 8.13743826394648, 'atr_bb': 47.55625962095024, 'structure': 50.0, 'candle': 67.14164667692985, 'mtf': 58.7129987129987, 'pattern': 50.0}"
WCTUSDT,2026-04-24 04:00:00+00:00,1,53.43002658448948,"{'technical': 54.91949204541481, 'momentum': 2.7210884353741567, 'volume': 56.05, 'vwap': 1.3547956825486094, 'atr_bb': 42.90591817191819, 'structure': 50.0, 'candle': 58.630952380952415, 'mtf': 83.83819471817108, 'pattern': 50.0}"
ADAUSDT,2026-04-24 04:00:00+00:00,0,40.14493675859479,"{'technical': 49.11891194758722, 'momentum': 0.8917713822456454, 'volume': 22.6, 'vwap': 0, 'atr_bb': 32.60712600209406, 'structure': 60.0, 'candle': 50.654019404019394, 'mtf': 28.440715566883796, 'pattern': 50.0}"
ACEUSDT,2026-04-24 04:00:00+00:00,1,55.87681814280753,"{'technical': 51.60117587335732, 'momentum': 0.8403361344537823, 'volume': 60.3, 'vwap': 1.43643537227863, 'atr_bb': 69.5003988507372, 'structure': 50.0, 'candle': 54.166666666666664, 'mtf': 45.35873192436039, 'pattern': 50.0}"
AVAXUSDT,2026-04-24 04:00:00+00:00,0,42.887672979525476,"{'technical': 50.00021441516141, 'momentum': 0.9708737864077656, 'volume': 27.1, 'vwap': 0, 'atr_bb': 33.996897646405614, 'structure': 50.0, 'candle': 53.33333333333334, 'mtf': 48.701236384574784, 'pattern': 50.0}"
LINKUSDT,2026-04-24 04:00:00+00:00,0,36.555387535109375,"{'technical': 47.53730659011321, 'momentum': 0.10787486515641627, 'volume': 21.65, 'vwap': 0, 'atr_bb': 29.10491884948437, 'structure': 50.0, 'candle': 48.54497354497333, 'mtf': 28.103650703748954, 'pattern': 50.0}"
DOTUSDT,2026-04-24 04:00:00+00:00,0,44.61384414193951,"{'technical': 38.50300556352071, 'momentum': 0.4893964110929858, 'volume': 42.05, 'vwap': 0, 'atr_bb': 37.21709678685683, 'structure': 60.0, 'candle': 44.649122807017875, 'mtf': 18.167611657460125, 'pattern': 50.0}"
TUTUSDT,2026-04-24 04:00:00+00:00,0,67.87002513534077,"{'technical': 62.950133141184416, 'momentum': 4.831358249772098, 'volume': 58.95, 'vwap': 5.4411616592800405, 'atr_bb': 61.57755249390347, 'structure': 50.0, 'candle': 47.09677419354839, 'mtf': 90.2336448598131, 'pattern': 50.0}"
BTCUSDT,2026-04-24 04:00:00+00:00,0,42.40210845538316,"{'technical': 53.625645426293424, 'momentum': 0, 'volume': 37.55, 'vwap': 0.19845347580220296, 'atr_bb': 25.44237735981827, 'structure': 50.0, 'candle': 47.27522973570767, 'mtf': 72.60986959749286, 'pattern': 50.0}"
SOLUSDT,2026-04-24 04:00:00+00:00,0,38.852728876670504,"{'technical': 46.00779700403477, 'momentum': 0.199203187250998, 'volume': 33.85, 'vwap': 0, 'atr_bb': 28.847689497790764, 'structure': 50.0, 'candle': 54.17844985598368, 'mtf': 27.59049090709788, 'pattern': 50.0}"
BNBUSDT,2026-04-24 04:00:00+00:00,0,44.31735651169773,"{'technical': 50.6631332344517, 'momentum': 0, 'volume': 39.4, 'vwap': 0, 'atr_bb': 20.858693146980862, 'structure': 50.0, 'candle': 45.35925439538367, 'mtf': 50.88578843632592, 'pattern': 50.0}"
DOGEUSDT,2026-04-24 04:00:00+00:00,0,49.07858941480706,"{'technical': 58.83163528399072, 'momentum': 1.6522913852229122, 'volume': 60.0, 'vwap': 1.3639131953457588, 'atr_bb': 30.350288207765963, 'structure': 50.0, 'candle': 46.71544056218997, 'mtf': 52.09939902011047, 'pattern': 50.0}"
TLMUSDT,2026-04-24 04:00:00+00:00,1,50.66618493980998,"{'technical': 51.25619184891385, 'momentum': 0, 'volume': 17.2, 'vwap': 0.2145937064283586, 'atr_bb': 45.970794962359975, 'structure': 50.0, 'candle': 67.49999999999994, 'mtf': 54.97535893740548, 'pattern': 50.0}"
RECALLUSDT,2026-04-24 04:00:00+00:00,1,53.136131427219404,"{'technical': 52.10419601268037, 'momentum': 2.5206524041516554, 'volume': 44.45, 'vwap': 1.1625482314222455, 'atr_bb': 72.42074368960652, 'structure': 50.0, 'candle': 43.39839168518593, 'mtf': 47.16608418611329, 'pattern': 50.0}"
AVAXUSDT,2026-04-24 12:00:00+00:00,0,48.34935578177935,"{'technical': 54.28183706115434, 'momentum': 1.3948497854077146, 'volume': 26.950000000000003, 'vwap': 0.5713512661758455, 'atr_bb': 32.81376340189521, 'structure': 50.0, 'candle': 56.15079365079294, 'mtf': 77.59486739284868, 'pattern': 50.0}"
ACEUSDT,2026-04-24 12:00:00+00:00,1,78.69959844982577,"{'technical': 64.33775164784727, 'momentum': 5.7851239669421535, 'volume': 100, 'vwap': 4.9697908776471325, 'atr_bb': 72.36400225976367, 'structure': 50.0, 'candle': 57.73809523809524, 'mtf': 75.25301424917794, 'pattern': 50.0}"
WCTUSDT,2026-04-24 12:00:00+00:00,0,66.03858596569401,"{'technical': 65.85884767576223, 'momentum': 4.1459369817578695, 'volume': 77.85, 'vwap': 4.8401377879301215, 'atr_bb': 44.46952183248344, 'structure': 50.0, 'candle': 57.24799891466549, 'mtf': 58.46071606756787, 'pattern': 50.0}"
BREVUSDT,2026-04-24 12:00:00+00:00,0,56.86548175398183,"{'technical': 65.36808996763585, 'momentum': 3.6529680365296793, 'volume': 22.75, 'vwap': 8.380453551494739, 'atr_bb': 53.590288322513715, 'structure': 50.0, 'candle': 61.86585745409266, 'mtf': 59.5806586214622, 'pattern': 50.0}"
DOGEUSDT,2026-04-24 12:00:00+00:00,0,50.433053796412736,"{'technical': 59.778625835616076, 'momentum': 0.8844097079391338, 'volume': 55.1, 'vwap': 1.3859964988654647, 'atr_bb': 30.29802042531255, 'structure': 50.0, 'candle': 49.76286486415407, 'mtf': 75.67784818556926, 'pattern': 50.0}"
RECALLUSDT,2026-04-24 12:00:00+00:00,1,65.43845235604446,"{'technical': 61.757846758379884, 'momentum': 2.890879478827371, 'volume': 70.6, 'vwap': 5.22892931721355, 'atr_bb': 67.93090894699544, 'structure': 50.0, 'candle': 66.98568936113254, 'mtf': 59.43503489785664, 'pattern': 50.0}"
SOLUSDT,2026-04-24 12:00:00+00:00,0,49.16192434917074,"{'technical': 52.3813730603265, 'momentum': 0.968607772202122, 'volume': 52.800000000000004, 'vwap': 0.013038826402648744, 'atr_bb': 28.65583998471387, 'structure': 50.0, 'candle': 55.20586381071722, 'mtf': 78.10601954399499, 'pattern': 50.0}"
TUTUSDT,2026-04-24 12:00:00+00:00,0,58.424097547128376,"{'technical': 55.050979503728705, 'momentum': 2.1877848678213208, 'volume': 62.1, 'vwap': 2.3940423920303577, 'atr_bb': 65.12769815211522, 'structure': 50.0, 'candle': 51.987484576062, 'mtf': 59.30189526388112, 'pattern': 50.0}"
LINKUSDT,2026-04-24 12:00:00+00:00,0,45.33426375151949,"{'technical': 52.26939854651647, 'momentum': 0.753498385360606, 'volume': 30.45, 'vwap': 0.012970014026044944, 'atr_bb': 28.249730905515978, 'structure': 50.0, 'candle': 47.03296703296641, 'mtf': 75.33017648557723, 'pattern': 50.0}"
ETHUSDT,2026-04-24 12:00:00+00:00,0,43.227269791488624,"{'technical': 47.0320092271058, 'momentum': 0.6570968189063723, 'volume': 43.6, 'vwap': 0, 'atr_bb': 29.593778462689873, 'structure': 50.0, 'candle': 52.70230293937181, 'mtf': 51.86129740472173, 'pattern': 50.0}"
HYPERUSDT,2026-04-24 12:00:00+00:00,1,47.02296105349505,"{'technical': 56.41082482079298, 'momentum': 2.4008350730689045, 'volume': 42.3, 'vwap': 2.2416442545946937, 'atr_bb': 44.16717343170312, 'structure': 60.0, 'candle': 56.328502415459006, 'mtf': 62.71622118751479, 'pattern': 50.0}"
SATSUSDT,2026-04-24 12:00:00+00:00,0,55.02199630969146,"{'technical': 51.52651565186372, 'momentum': 0, 'volume': 31.45, 'vwap': 1.501948311462322, 'atr_bb': 92.21403086679423, 'structure': 50.0, 'candle': 33.658219623132055, 'mtf': 83.98121029618017, 'pattern': 50.0}"
TLMUSDT,2026-04-24 12:00:00+00:00,0,75.90793763083248,"{'technical': 65.37540497740773, 'momentum': 4.6002190580503886, 'volume': 100, 'vwap': 5.685110967753148, 'atr_bb': 46.35605822269254, 'structure': 50.0, 'candle': 70.43010752688187, 'mtf': 88.4987252610672, 'pattern': 50.0}"
BNBUSDT,2026-04-24 12:00:00+00:00,0,48.30732118959332,"{'technical': 55.50204844556328, 'momentum': 0.787897888433659, 'volume': 48.25, 'vwap': 0.24678793605447374, 'atr_bb': 19.99408634755977, 'structure': 50.0, 'candle': 54.20664431522879, 'mtf': 73.63650632246758, 'pattern': 50.0}"
BTCUSDT,2026-04-24 12:00:00+00:00,0,46.55974632819503,"{'technical': 55.74434238465388, 'momentum': 0.3869157688307547, 'volume': 50.849999999999994, 'vwap': 0.4946300411415094, 'atr_bb': 25.091733285476106, 'structure': 50.0, 'candle': 45.004572810708396, 'mtf': 73.2973278135668, 'pattern': 50.0}"
DOTUSDT,2026-04-24 12:00:00+00:00,0,56.52266567297703,"{'technical': 49.38663371878606, 'momentum': 1.859337105901367, 'volume': 54.2, 'vwap': 0, 'atr_bb': 36.48727440799272, 'structure': 60.0, 'candle': 57.8281351526966, 'mtf': 69.37801624524198, 'pattern': 50.0}"
ADAUSDT,2026-04-24 12:00:00+00:00,0,48.708250681167144,"{'technical': 54.8992544053556, 'momentum': 1.4889336016096504, 'volume': 26.1, 'vwap': 0.8509136604139357, 'atr_bb': 31.724688230605075, 'structure': 60.0, 'candle': 58.43702865761665, 'mtf': 76.28801785540794, 'pattern': 50.0}"
XRPUSDT,2026-04-24 12:00:00+00:00,0,55.59822971987839,"{'technical': 57.19955753295026, 'momentum': 1.2092828183978659, 'volume': 87.64999999999999, 'vwap': 0.868252382644615, 'atr_bb': 24.25286593590956, 'structure': 60.0, 'candle': 63.16903937916224, 'mtf': 75.26513793652497, 'pattern': 50.0}"
OPNUSDT,2026-04-24 12:00:00+00:00,0,60.25272135790004,"{'technical': 74.06407073059746, 'momentum': 13.057851239669422, 'volume': 59.699999999999996, 'vwap': 15.939635212560063, 'atr_bb': 86.7039181767654, 'structure': 50.0, 'candle': 64.95435133451082, 'mtf': 65.06493506493507, 'pattern': 50.0}"
TUTUSDT,2026-04-24 20:00:00+00:00,1,56.63213451340508,"{'technical': 55.54477706200062, 'momentum': 0, 'volume': 47.0, 'vwap': 2.4429792229527254, 'atr_bb': 60.85431876290285, 'structure': 50.0, 'candle': 47.49999999999982, 'mtf': 60.45489283170535, 'pattern': 50.0}"
XRPUSDT,2026-04-24 20:00:00+00:00,0,39.250027466111355,"{'technical': 50.308057587188195, 'momentum': 0, 'volume': 23.150000000000002, 'vwap': 0, 'atr_bb': 23.97381655530729, 'structure': 60.0, 'candle': 49.97496947496964, 'mtf': 27.101670901948694, 'pattern': 50.0}"
SOLUSDT,2026-04-24 20:00:00+00:00,0,29.962242379815997,"{'technical': 50.059554622855046, 'momentum': 0, 'volume': 26.700000000000003, 'vwap': 0, 'atr_bb': 27.167997544039764, 'structure': 50.0, 'candle': 36.84603174603144, 'mtf': 57.98697147214285, 'pattern': 50.0}"
SATSUSDT,2026-04-24 20:00:00+00:00,1,47.43479372121108,"{'technical': 49.01002809710283, 'momentum': 0, 'volume': 33.15, 'vwap': 0.15910935319749994, 'atr_bb': 88.45014229079729, 'structure': 50.0, 'candle': 49.88121345029229, 'mtf': 30.053903895261236, 'pattern': 50.0}"
ETHUSDT,2026-04-24 20:00:00+00:00,0,35.63044354877664,"{'technical': 44.81370639860318, 'momentum': 0, 'volume': 21.5, 'vwap': 0, 'atr_bb': 27.834262689691588, 'structure': 50.0, 'candle': 41.573090813581096, 'mtf': 27.461452076958736, 'pattern': 50.0}"
RECALLUSDT,2026-04-24 20:00:00+00:00,0,63.60229714764388,"{'technical': 67.5160750831106, 'momentum': 6.640784634246022, 'volume': 49.65, 'vwap': 7.808312506398185, 'atr_bb': 66.83346517948685, 'structure': 50.0, 'candle': 66.65597989800227, 'mtf': 58.00357306634055, 'pattern': 50.0}"
DOGEUSDT,2026-04-24 20:00:00+00:00,0,46.423927389294725,"{'technical': 61.36559848968223, 'momentum': 0.21380574221136414, 'volume': 74.55000000000001, 'vwap': 1.429844359660337, 'atr_bb': 29.50858326901819, 'structure': 50.0, 'candle': 40.23108156428773, 'mtf': 50.53245902704108, 'pattern': 50.0}"
TLMUSDT,2026-04-24 20:00:00+00:00,1,61.822304286971445,"{'technical': 59.848123612186846, 'momentum': 3.353490929081905, 'volume': 41.5, 'vwap': 2.8709776280830783, 'atr_bb': 46.806535045872025, 'structure': 50.0, 'candle': 63.09121621621618, 'mtf': 92.26663398317694, 'pattern': 50.0}"
BNBUSDT,2026-04-24 20:00:00+00:00,0,40.06745931280448,"{'technical': 51.128357367577216, 'momentum': 0, 'volume': 17.65, 'vwap': 0, 'atr_bb': 18.957198216182075, 'structure': 50.0, 'candle': 50.17049899156508, 'mtf': 50.11863828251128, 'pattern': 50.0}"
LINKUSDT,2026-04-24 20:00:00+00:00,0,42.00617359215905,"{'technical': 52.530552267224934, 'momentum': 0.21390374331550346, 'volume': 25.7, 'vwap': 0.17732156107015382, 'atr_bb': 27.26164394375306, 'structure': 50.0, 'candle': 40.77441077441099, 'mtf': 50.03764510136596, 'pattern': 50.0}"
